PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13,PCA 14,PCA 15,PCA 16,PCA 17,PCA 18,PCA 19,PCA 20,PCA 21,PCA 22,PCA 23,PCA 24,PCA 25,PCA 26,PCA 27,PCA 28,PCA 29,PCA 30,PCA 31,PCA 32,PCA 33,PCA 34,PCA 35,PCA 36,PCA 37,PCA 38,PCA 39,PCA 40
-24436924.581025958,200327904.12556544,45971066.75253666,-26678298.709905814,-38940349.59977349,-49355363.728174485,86323350.7762181,145530319.5854052,24060942.773041748,51355300.86951424,-37500192.18394514,-744727.5761102838,-742994.1848020618,-37257755.82811615,45742124.88962407,-10363944.599759065,12760471.24687016,-30626633.89739324,56007076.06115444,48328113.57359145,-52917807.46482787,594505254.8181643,54238565.8737786,-171638473.69962844,321742.83676660585,-39462175.57699364,32333166.39002855,23409307.759454906,29198390.88888495,525391.2339285635,-47134247.13973148,-98315638.23076466,-26524929.117677946,43841898.46623273,83161116.37278554,185358722.4450045,12511244.408933803,18817998.956306774,29625024.139184088,-29878378.22619547
-29261207.251596004,240237510.37673035,55364666.53214688,-32021008.706374664,-46716930.83870577,-59090749.98862229,103457664.98321655,174572724.14055893,28825321.693263944,61583440.92071543,-44900055.354918934,-896049.0463976999,-893985.9478605794,-44681634.46889614,54858133.67943063,-12419191.466080723,15348430.208637428,-36606544.77766524,67181362.26481467,57705032.77692134,-63444043.894488834,712948975.6049473,65073483.35570652,-205896902.16948104,366075.0806828369,-47298654.052289166,38655726.723345175,28056555.704269927,35079126.98867091,545595.8621052563,-56516853.4747015,-117872484.14020962,-31740683.55230131,52735367.19223713,99691806.40740512,222300157.7172062,14889401.489866078,22571141.633765113,35577034.79303562,-35825697.5915937
-30949701.62745335,254165191.26671642,58616550.90648662,-33882381.05492382,-49428667.40262587,-62499091.339738786,109444252.95961513,184702391.64622054,30491286.84190595,65153165.979692586,-47490408.57833575,-948539.1193420119,-946355.3343975344,-47272282.7095962,58039051.18270485,-13137464.143637551,16246453.640103146,-38707058.339052655,71079097.05605449,61005463.42715399,-67119307.65181233,754282840.1985273,68851355.09651676,-217845264.77147916,383741.96253896825,-50036238.90435774,40875462.82996991,29680182.430547643,37124232.79480837,562076.1329147795,-59792052.451483935,-124700765.89811125,-33568571.013914086,55821178.319788165,105464818.7235146,235190399.45193177,15732111.358709352,23880370.03572748,37648592.165674195,-37901774.83900951
-36457370.18229066,299699226.2389239,69315296.59524316,-39975954.73378154,-58299717.30309893,-73614362.25404862,128998428.40904795,217833839.98936194,35929518.58067115,76823192.86627734,-55938804.15410232,-1121004.1140434418,-1118425.2480864602,-55742450.938998885,68439580.4919351,-15482967.137722123,19195586.604160935,-45539486.937533855,83826892.0554295,71723850.82782434,-79130477.0462565,889418241.8087547,81210851.89122054,-256927041.2526836,435917.39347904734,-58979071.33753296,48098525.840428144,34983655.03442555,43828656.4415074,591911.5308363594,-70497724.8895881,-147016279.98848066,-39525016.20679118,65955490.660517864,124327991.31162633,277336587.5550785,18454622.24333432,28161959.024366084,44435577.665951975,-44687731.51247467
-44683856.125762805,367732931.42602235,85314564.64787495,-49081901.24102633,-71555227.64342962,-90215920.26733781,158210892.44150206,267339219.999598,44053133.2799763,94259101.59823817,-68557456.17769289,-1378827.0598392389,-1375646.7496683877,-68397885.73841095,83979400.3351062,-18986989.368887562,23604499.32110197,-55740706.228677176,102874679.43382294,87723431.81936313,-97075409.56836514,1091327787.5488894,99679282.39734212,-315323405.01186323,512683.4787594459,-72339165.28171507,58883623.93539654,42906804.462128654,53849725.81072112,631307.5810901243,-86492664.8960941,-180356301.68699965,-48420389.75113856,81106618.09554452,152509998.7921324,340309468.1281282,22515429.909812294,34559416.44385448,54579127.82948107,-54826480.697073154
-56113681.13767416,462284216.58402604,107566162.66845398,-61738948.47646865,-89978527.85730073,-113281443.23003264,198805014.3801027,336143742.16489,55341139.888344646,118490629.1959958,-86089668.80658805,-1737347.7959489895,-1733338.0877201974,-85986153.26888773,105576336.85227458,-23856094.982415304,29734943.013300665,-69909769.59177369,129347783.97075655,109941640.50464411,-122013645.74018037,1371935726.4194212,125348245.19295533,-396485280.9447526,617959.7646993787,-90904909.04614657,73864172.37757583,53916968.81691742,67781116.27424784,680195.9571445251,-108721459.88177669,-226688993.63276818,-60778176.54731753,102174001.82722402,191674051.65908366,427828213.6256047,28151040.94788367,43450493.030205645,68679826.72241777,-68916654.00613518
-57483714.06432737,473532833.00331557,110158730.68296377,-63238272.44202845,-92165918.2625084,-116048124.75893544,203649111.11216465,344317770.0534438,56690818.83513395,121374100.28998953,-88191958.25626023,-1779332.4335372967,-1775226.983047112,-88078277.23142034,108144916.27940376,-24437558.33979573,30453642.83779332,-71623715.92736067,132493389.27957663,112643291.29757646,-124984260.91626327,1405317971.0356555,128395174.95345972,-406126055.8332502,635052.0099402376,-93119511.37286708,75674019.78878494,55230628.154418305,69423652.66594586,705635.0741513284,-111367731.08134289,-232208066.62023124,-62264324.58497647,104643363.53640367,196341875.28608173,438236918.30356,28848086.60888365,44507265.647650115,70345725.96130684,-70594119.07124262
-64934187.72376108,535138029.42203915,124638995.93255624,-71482970.60550363,-104168344.638463,-131083970.05079983,230103278.09022713,389143869.3338725,64047731.453906685,137162591.8490996,-99620457.073484,-2012702.5358342158,-2008063.1958256483,-99537891.58246237,122216301.67366852,-27610770.40624024,34444523.89880421,-80864771.94458699,149740860.1955665,127138773.23241341,-141234101.50786093,1588148817.507015,145117640.45265707,-459002581.5334636,705166.7707319362,-105217983.62285006,85443703.12106305,62405588.832536615,78495877.32536532,743926.7430880716,-125851573.3353805,-262398699.52435482,-70321299.86171131,118357981.51336876,221862076.6778984,495258987.9836026,32528738.911093503,50300078.88310251,79529285.71550828,-79775025.75884672
-77882818.94929993,642278474.4313263,149870042.06939274,-85827349.34566316,-125046095.08469719,-157213818.86907768,276097997.87634486,467113086.3957863,76836602.99637526,164620490.0272317,-119481978.70003514,-2419190.257822967,-2413603.429930992,-119468068.19770727,146689102.8758676,-33127494.03717208,41394621.51705505,-96911700.37551838,179739994.23827156,152297534.7643418,-169491755.06560668,1906119485.0021775,174206395.25681362,-550975717.2917175,823078.1424878166,-126253922.14943156,102410372.44579826,74880572.45277624,94286713.18927239,793371.146503822,-151039581.66558856,-314898552.60569996,-84319686.54082823,142241969.0553729,266237959.4185538,594431547.1572572,38906659.74578912,60375420.76759375,95510987.41653627,-95740908.27780226
-88340079.25273375,728794255.7572844,170237137.48464236,-97409564.71853133,-141904288.0202973,-178316474.46987495,313240576.65849215,530071638.7789878,87164461.68625844,186792782.3901874,-135522163.79517624,-2747339.3332966506,-2740987.62058149,-135561679.2573457,166450743.70285267,-37582546.11092965,47005435.66119799,-109873188.01977895,203963799.61876792,172620634.71899888,-192310180.93579492,2162880212.8452997,197694659.68379715,-625241998.0890415,918867.3717265908,-143241140.78367135,116114486.35090068,84954584.59513062,107035907.76849572,835784.030072674,-171379084.6692354,-357293027.99218065,-95625379.64387107,161523565.65548825,302072536.44082505,674512825.51621,44060222.00622362,68511127.50827326,108414701.5346196,-108633486.82876179
-99540882.85644378,821470710.8496149,192060459.23542988,-109817254.28515773,-159963404.91394493,-200919398.1153663,353026424.18850285,597514660.1407899,98227019.32800215,210543859.2315897,-152702808.68712786,-3098928.320213093,-3091760.570529931,-152801288.70919034,187619674.49605125,-42354586.63113728,53016935.92859421,-123754563.12310725,229912943.43509665,194384594.01548162,-216753105.35201153,2437924715.8792567,222856232.8922421,-704798296.5636042,1020982.7195825294,-161437380.22376162,130791460.52361624,95745544.62500222,120694569.83685347,879094.5891425181,-193166743.2456511,-402705599.5443381,-107734406.91179308,182182176.8750527,340457915.2705906,760296963.2862242,49577872.088716194,77226274.2048829,122238539.33987938,-122443999.54111455
-102040250.4242305,842094477.3610979,196880372.09435663,-112574108.66087136,-163979285.12718683,-205964471.8119008,361889992.896237,612515421.2023159,100693335.22583541,215829779.11650738,-156537165.68025383,-3176691.8129522833,-3169348.560420873,-156637437.78031823,192329902.74762157,-43417983.620798476,54347562.574423775,-126862463.42893077,235685061.54738796,199266835.99621785,-222195064.38887602,2499131016.981012,228450987.85155916,-722492376.5631429,1046780.5011495993,-165490637.17930126,134076115.7768059,98149479.05115959,123724214.37641992,901847.4112901251,-198016423.0201644,-412816139.8517593,-110439736.65889102,186754740.18111247,349005702.51735055,779384813.1334449,50823487.77815293,79165085.18813759,125307049.82883468,-125518108.81247343
-103116541.25405799,850932670.2538053,198918324.2571008,-113752280.83076963,-165698074.36746407,-208137884.1610764,365695851.753513,618938084.6669261,101753666.35895562,218095361.80650526,-158188661.7290535,-3209668.717236484,-3202260.5751572642,-158281271.04175332,194348117.18527398,-43874842.63068296,54912449.244674705,-128208644.80719955,238156699.70213228,201388574.75057507,-224529059.33769363,2525360003.058937,230845160.660011,-730067501.4328816,1060142.0649339964,-167230578.97919437,135497615.6535461,99181545.46377747,125015044.03951003,921524.0154185836,-200095617.26837075,-417152454.39570034,-111607135.59064259,188695596.38729998,352673147.83040637,787563161.258612,51370730.3478282,79995453.71935643,126616153.67385545,-126836096.27017842
-106386920.72201931,877938313.7441334,205242909.82239112,-117363741.26556471,-170957671.45868176,-214738657.46253672,377298644.8790609,638583452.7282662,104981544.20177889,225016793.1655703,-163205514.06227216,-3311676.1169746374,-3304031.483626294,-163304668.32781523,200516220.49527043,-45266796.29129555,56657441.61502444,-132271536.62646525,245715762.9254468,207767553.60145792,-231653996.4792565,2605506359.6254144,238172817.49409735,-753240491.9496706,1092818.5970021097,-172536623.1995854,139791975.14308146,102328442.95961078,128985735.92717637,946588.7899894589,-206445581.71255374,-430389941.82610357,-115145786.41485938,194692008.38666087,363863944.3756266,812558358.763003,52995412.285339594,82534434.97999063,130636984.22697064,-130861188.61088271
-106642817.74111623,879980776.0292084,205675953.09777945,-117631538.37039612,-171351836.05387014,-215256635.12690988,378188309.64273846,640059712.9492754,105231275.8663163,225540836.25425294,-163598654.12532175,-3318806.960084638,-3311145.5022728588,-163684322.87444022,200982121.2283448,-45373929.55835013,56780628.52400725,-132602222.68301758,246284299.78048614,208298348.77533752,-232195972.319781,2611566868.4713745,238721376.58165085,-754980680.0500875,1099090.109666488,-172942827.8522732,140139648.5533367,102569585.34110159,129273759.0724893,964767.8978314174,-206927282.79021746,-431396846.3895397,-115426611.60047473,195114854.53944474,364717376.3713048,814446092.5332079,53140300.236406945,82725678.31293575,130931414.05500484,-131166590.47422993
-105957971.9286842,874232967.2542198,204269997.34962577,-116855770.05109611,-170227580.47546214,-213876493.8019584,375734849.22781146,635865814.3161774,104551666.26508312,224068440.8047623,-162548922.71206063,-3296333.700459337,-3288737.343049153,-162614810.5701947,199668583.57235423,-45080101.03581777,56397591.39947583,-131768411.21427777,244671173.19967282,207004592.62017873,-230683591.63385794,2594507374.8788753,237154284.8545025,-750032204.6621398,1097161.1467436515,-171819942.66029418,139255980.34203276,101903972.99978656,128412404.60767324,980930.3547485255,-205577672.092412,-428587027.2892627,-114690908.86600716,193798093.09841985,362344917.06713724,809122641.1685983,52823617.11618786,82184261.87482901,130062862.14257932,-130311191.80615652
-30166710.48328676,249797896.8952055,58951303.311391056,-33458536.345699947,-48686588.32002656,-60871629.387934424,107204271.37688084,181811266.15209636,29801301.06468161,64019016.71975864,-46267078.90587337,-949969.545367008,-947769.0704497354,-46467570.272911996,57060071.670402,-12856886.433295557,16227928.248660548,-37349829.544125885,69952004.28910817,58524538.35244184,-65873931.36971473,741354009.0740362,67835997.12275605,-214469883.74397773,265894.7415664245,-49032432.21397559,39495173.88714696,29076562.522393797,36850074.66622756,69927.31402658524,-58721537.855931155,-122387055.11149831,-32599505.331062034,55768210.90012059,103443285.73448956,231228294.54289103,14809557.660003152,23492920.073994882,37288020.78004201,-37221652.997787565
-28885318.316200465,239082403.65712062,56355375.36195175,-32015348.27511361,-46592738.3992591,-58288178.72915427,102623553.19145991,173997984.7413253,28531209.61329186,61273667.83298301,-44302661.5756285,-908345.0102189927,-906243.0078483238,-44473879.25665031,54611482.79100262,-12308115.452208893,15518761.674780082,-35782324.00524595,66946611.05416406,56085687.18835289,-63052763.48311861,709550892.4385831,64917640.808849715,-205251478.54223847,260101.0383132414,-46936324.1407482,37834894.870233364,27833921.42366576,35251174.290015,91003.24924126858,-56204762.15884821,-117145575.6536014,-31220659.897469606,53330546.51009532,99016373.18348175,221305410.4676183,14206876.219793748,22483989.373918504,35674167.563008614,-35626422.80341433
-29124975.712165765,241066496.86431772,56823086.69307869,-32281073.156219102,-46979386.53512454,-58771905.59956268,103475243.39372836,175441994.57465553,28767981.373395946,61782143.915798046,-44670382.89263577,-915882.8030832642,-913763.3580771646,-44842955.928416505,55064673.55969696,-12410245.718427597,15647528.06552229,-36079221.84701745,67502166.55933444,56551068.472069494,-63576018.80629348,715439274.3264749,65456392.67881073,-206954813.69552466,262240.3027986015,-47325844.274448745,38148861.15694596,28064932.842473537,35543728.66376541,91725.58697765923,-56671187.27353746,-118117738.33962801,-31479741.230565768,53773167.0231103,99838052.48920918,223141983.74871352,14324758.085098766,22670577.92514068,35970227.70789863,-35922072.93483165
-31952447.353993595,264478845.03408912,62347819.15650487,-35416922.98244075,-51542503.158169106,-64477294.36841495,113523099.28355086,192482181.75843972,31561180.26106327,67782319.243682,-49006937.52690267,-1004905.754491631,-1002580.0983141441,-49198141.93819103,60412633.20137264,-13615285.607592314,17168407.19816102,-39580081.99414996,74058388.24792072,62036802.95570457,-69750093.98726979,784922763.2008104,71814275.02843109,-227055904.57989177,287190.63269659533,-51921464.390444085,41850792.41893428,30790173.264374383,38997377.33686178,98455.01733265187,-62174889.977414,-129588551.48154308,-34535289.66401121,58999741.063401535,109533361.93136734,244813863.6222146,15713024.01354326,24872444.06583421,39464951.38075504,-39410684.178974636
-34516366.752601296,285708686.37680125,67357427.33972342,-38260441.70186614,-55680261.18098918,-69650871.26260798,122634345.06772752,207933846.8611964,34094009.34867311,73223141.12353021,-52939277.52823253,-1085617.8963264374,-1083105.2574680054,-53147340.81017688,65262049.71866172,-14707998.446791157,18547496.482522488,-42754661.82687176,80003431.39913365,67011281.33843328,-75348620.81880912,847928967.7272725,77579466.00086394,-245283128.67879596,309818.9589568424,-56088665.29101339,45207630.48211389,33261379.19447824,42129039.52332781,104605.71405791477,-67165538.65709087,-139990050.21308872,-37306028.86722625,63739028.72709399,118324885.36604673,264465484.49579588,16971927.69623391,26869044.464860123,42633869.81634292,-42574089.66328563
